vehicle_id,priority_rank,mark,model,generation,restyling,body_type,year_from,year_to,origin_category,vehicle_type_category,ads_count,avg_price_inflation_adj,avg_age,score_origin,score_type,score_ads,score_price,score_age,priority_score,has_real_metrics,ready_for_3d_search,length_mm,width_mm,height_mm,wheelbase_mm,ground_clearance_mm,dimensions_source_url,model_3d_status,model_3d_source,model_file_path,format,scale_check_status,materials_editable,data_quality_note
aston martin_rapide_g1_r0_liftbek,6619,aston martin,Rapide,1,0,лифтбек,2010,2013,нет,легковые,0.0,0.0,14.5,0.2,1.0,0.0,0.0,0.8703703703703703,0.34703703703703703,False,False,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
aston martin_virage_g2_r0_kupe,6620,aston martin,Virage,2,0,купе,2011,2012,нет,легковые,0.0,0.0,14.5,0.2,1.0,0.0,0.0,0.8703703703703703,0.34703703703703703,False,False,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
aston martin_virage_g2_r0_otkrytyi kuzov,6621,aston martin,Virage,2,0,открытый кузов,2011,2012,нет,легковые,0.0,0.0,14.5,0.2,1.0,0.0,0.0,0.8703703703703703,0.34703703703703703,False,False,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
land rover_defender_g1_r1_dzhip suv 5 dv,6622,land rover,Defender,1,1,джип/suv 5 дв.,2007,2016,нет,легковые,0.0,0.0,14.5,0.2,1.0,0.0,0.0,0.8703703703703703,0.34703703703703703,False,False,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
aston martin_zagato_g2_r0_kupe,6623,aston martin,Zagato,2,0,купе,2011,2012,нет,легковые,0.0,0.0,14.5,0.2,1.0,0.0,0.0,0.8703703703703703,0.34703703703703703,False,False,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
land rover_defender_g1_r1_dzhip suv 3 dv,6624,land rover,Defender,1,1,джип/suv 3 дв.,2007,2016,нет,легковые,0.0,0.0,14.5,0.2,1.0,0.0,0.0,0.8703703703703703,0.34703703703703703,False,False,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
jeep_grand wagoneer_g1_r0_dzhip suv 5 dv,6625,jeep,Grand Wagoneer,1,0,джип/suv 5 дв.,1983,1991,нет,легковые,14.0,17882400.0,39.0,0.2,1.0,4.990927207326681e-05,0.1511509166547104,0.6435185185185186,0.34703696666807676,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
suzuki_palette_g1_r0_xetchbek 5 dv,6626,suzuki,Palette,1,0,хэтчбек 5 дв.,2008,2013,нет,легковые,307.0,512821.7693811076,15.5,0.2,1.0,0.0010944390376066366,0.004334624017047203,0.8611111111111112,0.3470349144730699,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
bentley_arnage_g2_r0_sedan,6627,bentley,Arnage,2,0,седан,2004,2009,нет,легковые,92.0,3577705.6000000006,19.5,0.2,1.0,0.0003279752164814676,0.030240542710189385,0.8240740740740741,0.3470254826180562,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
honda_fit aria_g1_r1_sedan,6628,honda,Fit Aria,1,1,седан,2005,2009,нет,легковые,4175.0,338363.3767856288,19.0,0.2,1.0,0.01488365792184921,0.0028600151301576377,0.8287037037037037,0.3470202871203563,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
chevrolet_trailblazer_g1_r1_dzhip suv 5 dv,6629,chevrolet,TrailBlazer,1,1,джип/suv 5 дв.,2005,2010,нет,легковые,3287.0,876947.1521995742,18.9,0.2,1.0,0.011717984093202,0.007412392403296171,0.8296296296296296,0.3470043178467579,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
honda_pilot_g1_r1_dzhip suv 5 dv,6630,honda,Pilot,1,1,джип/suv 5 дв.,2005,2008,нет,легковые,3018.0,1503567.043499006,19.5,0.2,1.0,0.010759013079794232,0.012708894604565805,0.8240740740740741,0.3470034948680409,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
byd_g3_g1_r0_sedan,6631,byd,G3,1,0,седан,2009,2013,нет,легковые,5.0,332640.00000000006,15.0,0.2,1.0,1.782474002616672e-05,0.0028116383100715153,0.8657407407407407,0.34700027600559136,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
mercedes benz_a class_g1_r1_xetchbek 5 dv,6632,mercedes benz,A-Class,1,1,хэтчбек 5 дв.,2001,2005,нет,легковые,8066.0,846506.9807488223,23.469565217391306,0.2,1.0,0.02875487061021215,0.007155096972151153,0.7873188405797101,0.34699386625634676,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
mazda_mazda2_g2_r0_sedan,6633,mazda,Mazda2,2,0,седан,2008,2010,нет,легковые,1723.0,562960.1788508416,17.0,0.2,1.0,0.006142405413017051,0.004758418728660829,0.8472222222222222,0.34697158638477565,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
lexus_gs460_g3_r1_sedan,6634,lexus,GS460,3,1,седан,2007,2012,нет,легковые,182.0,1524405.827692308,16.857142857142858,0.2,1.0,0.0006488205369524685,0.012885034347149982,0.8485449735449735,0.3469494576408079,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
peugeot_407_g1_r0_kupe,6635,peugeot,407,1,0,купе,2005,2009,нет,легковые,4222.0,356847.2078067267,19.15,0.2,1.0,0.015051210478095177,0.003016249640185918,0.8273148148148148,0.3469467215470332,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
mitsubishi_lancer ex_g1_r0_sedan,6636,mitsubishi,Lancer EX,1,0,седан,2009,2013,нет,легковые,2.0,288400.0,15.0,0.2,1.0,7.129896010466687e-06,0.0024376998816276604,0.8657407407407407,0.3469415115303209,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
ford_fiesta_g4_r0_xetchbek 5 dv,6637,ford,Fiesta,4,0,хэтчбек 5 дв.,1996,1999,нет,легковые,13820.0,428715.74380318384,28.5,0.2,1.0,0.04926758143232481,0.00362371816200047,0.7407407407407407,0.3469345271564554,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
ford_fiesta_g4_r0_xetchbek 3 dv,6638,ford,Fiesta,4,0,хэтчбек 3 дв.,1996,1999,нет,легковые,13820.0,428715.74380318384,28.5,0.2,1.0,0.04926758143232481,0.00362371816200047,0.7407407407407407,0.3469345271564554,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
ford_taurus_g6_r0_sedan,6639,ford,Taurus,6,0,седан,2009,2012,нет,легковые,514.0,282636.3056809339,15.5,0.2,1.0,0.0018323832746899387,0.0023889822777465037,0.8611111111111112,0.3469275542714456,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
mercedes benz_clk class_g2_r1_otkrytyi kuzov,6640,mercedes benz,CLK-Class,2,1,открытый кузов,2005,2010,нет,легковые,3467.0,491248.2078569369,18.63235294117647,0.2,1.0,0.012359674734144002,0.004152273571923216,0.8321078431372548,0.3469235440330499,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
bmw_z4_g1_r1_kupe,6641,bmw,Z4,1,1,купе,2006,2009,нет,легковые,431.0,2732531.267563805,18.8,0.2,1.0,0.0015364925902555712,0.0230967099427329,0.8305555555555555,0.3469041851945294,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
jeep_liberty_g2_r0_dzhip suv 5 dv,6642,jeep,Liberty,2,0,джип/suv 5 дв.,2007,2012,нет,легковые,922.0,677699.0677657267,16.5,0.2,1.0,0.0032868820608251428,0.005728248742273536,0.8518518518518519,0.3468661430117325,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
mitsubishi_colt plus_g6_r1_universal,6643,mitsubishi,Colt Plus,6,1,универсал,2006,2012,нет,легковые,1764.0,435668.9371428572,17.0,0.2,1.0,0.006288568281231618,0.0036824900017406086,0.8472222222222222,0.3468467377927913,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
mitsubishi_galant_g6_r1_sedan,6644,mitsubishi,Galant,6,1,седан,1989,1992,нет,легковые,21248.0,238049.30482680723,35.5,0.2,1.0,0.07574801521519808,0.0020121108259287617,0.6759259259259259,0.3468314130202815,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
mitsubishi_galant_g6_r0_liftbek,6645,mitsubishi,Galant,6,0,лифтбек,1989,1992,нет,легковые,21248.0,238049.30482680723,35.5,0.2,1.0,0.07574801521519808,0.0020121108259287617,0.6759259259259259,0.3468314130202815,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
citroen_c1_g1_r1_xetchbek 5 dv,6646,citroen,C1,1,1,хэтчбек 5 дв.,2008,2012,нет,легковые,714.0,417753.36627450987,16.0,0.2,1.0,0.0025453728757366075,0.0035310587084498245,0.8564814814814815,0.34681415017334977,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
citroen_c1_g1_r1_xetchbek 3 dv,6647,citroen,C1,1,1,хэтчбек 3 дв.,2008,2012,нет,легковые,714.0,417753.36627450987,16.0,0.2,1.0,0.0025453728757366075,0.0035310587084498245,0.8564814814814815,0.34681415017334977,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
mitsubishi_endeavor_g1_r1_dzhip suv 5 dv,6648,mitsubishi,Endeavor,1,1,джип/suv 5 дв.,2009,2011,нет,легковые,351.0,672653.6651851853,16.0,0.2,1.0,0.0012512967498369036,0.005685602496526831,0.8564814814814815,0.3468138127100864,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
chery_fora a21_g1_r0_sedan,6649,chery,Fora A21,1,0,седан,2006,2010,нет,легковые,3105.0,194306.00595169084,18.0,0.2,1.0,0.011069163556249532,0.0016423707618168524,0.837962962962963,0.34680994279963123,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
volvo_s40_g2_r0_sedan,6650,volvo,S40,2,0,седан,2003,2007,нет,легковые,5849.0,451427.163234741,21.0,0.2,1.0,0.020851380882609828,0.003815686346674198,0.8101851851851851,0.34680371669117216,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
audi_rs4_g3_r0_universal,6651,audi,RS4,3,0,универсал,2005,2009,нет,легковые,79.0,3045724.455696203,19.0,0.2,1.0,0.00028163089241343416,0.025743974150905354,0.8287037037037037,0.34680237421610954,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
audi_rs4_g3_r0_otkrytyi kuzov,6652,audi,RS4,3,0,открытый кузов,2005,2009,нет,легковые,79.0,3045724.455696203,19.0,0.2,1.0,0.00028163089241343416,0.025743974150905354,0.8287037037037037,0.34680237421610954,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
audi_tt_g2_r0_xetchbek 3 dv,6653,audi,TT,2,0,хэтчбек 3 дв.,2006,2010,нет,легковые,1608.0,1214385.6297512439,18.0,0.2,1.0,0.005732436392415216,0.010264589826265392,0.837962962962963,0.34676909386833993,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
mitsubishi_toppo_g1_r0_xetchbek 5 dv,6654,mitsubishi,Toppo,1,0,хэтчбек 5 дв.,2008,2013,нет,легковые,230.0,350437.68626086955,15.5,0.2,1.0,0.000819938041203669,0.0029620731841747327,0.8611111111111112,0.3467604065990383,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
bmw_m3_g3_r0_kupe,6655,bmw,M3,3,0,купе,2000,2006,нет,легковые,310.0,5761900.2343225805,23.0,0.2,1.0,0.0011051338816223364,0.048702439386818806,0.7916666666666666,0.3467483160450951,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
audi_a6 allroad quattro_g2_r0_universal,6656,audi,A6 allroad quattro,2,0,универсал,2006,2008,нет,легковые,2908.0,1014371.2609628611,19.0,0.2,1.0,0.010366868799218564,0.008573969149707584,0.8287037037037037,0.3467481829426312,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
suzuki_jimny sierra_g3_r0_dzhip suv 3 dv,6657,suzuki,Jimny Sierra,3,0,джип/suv 3 дв.,2002,2012,нет,легковые,2594.0,1226076.738380879,19.0,0.2,1.0,0.009247475125575293,0.010363408876621,0.8287037037037037,0.34673675048325736,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
bmw_m5_g3_r0_sedan,6658,bmw,M5,3,0,седан,1998,2003,нет,легковые,736.0,7259861.076086957,25.5,0.2,1.0,0.002623801731851741,0.06136394759296267,0.7685185185185185,0.34671239442375923,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
honda_jazz_g1_r1_xetchbek 5 dv,6659,honda,Jazz,1,1,хэтчбек 5 дв.,2005,2009,нет,легковые,3888.0,530882.1757613169,19.333333333333332,0.2,1.0,0.01386051784434724,0.0044872795319403505,0.8256172839506173,0.34669994978593954,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
lexus_ls460l_g4_r0_sedan,6660,lexus,LS460L,4,0,седан,2006,2009,нет,легковые,1467.0,1441526.6240218133,18.285714285714285,0.2,1.0,0.005229778723677315,0.01218449819951836,0.8353174603174603,0.34666686544259306,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
honda_element_g1_r2_xetchbek 5 dv,6661,honda,Element,1,2,хэтчбек 5 дв.,2008,2011,нет,легковые,580.0,749606.4664827588,16.5,0.2,1.0,0.0020676698430353393,0.006336045751083043,0.8518518518518519,0.3466525095086065,True,True,,,,,,,нет,,,,,,Использованы реальные метрики из файла объявлений.
